arm,k,question_id,type,metric,value
lucene,50,PersonalizeForce::a::7,content,semantic_similarity,0.43673530138932304
lucene,50,MonitorForce::a::5,pr,faithfulness,1.0
lucene,50,PersonalizeForce::a::7,content,faithfulness,1.0
lucene,50,PitchForce::a::6,content,semantic_similarity,0.3007434773557126
lucene,50,LeadForce::a::5,content,faithfulness,1.0
lucene,50,InsightForce::a::5,content,faithfulness,1.0
lucene,50,KnowledgeForce::a::4,content,answer_correctness,0.4516576041942665
lucene,50,ProposalForce::a::11,content,semantic_similarity,0.314782004353212
lucene,50,PersonalizeForce::a::7,content,context_recall_llm,0.0
lucene,50,PitchForce::a::6,content,context_recall_llm,0.0
lucene,50,PersonalizeForce::a::7,content,answer_correctness,0.10918382534733076
lucene,50,SearchFlow::a::12,content,semantic_similarity,0.6906970080990061
lucene,50,PitchForce::a::6,content,faithfulness,1.0
lucene,50,LeadForce::a::5,content,answer_correctness,0.0734832235164641
lucene,50,ProposalForce::a::11,content,context_recall_llm,0.0
lucene,50,SearchForce::a::7,company,semantic_similarity,0.11429156733134775
lucene,50,SearchFlow::a::12,content,context_recall_llm,0.3333333333333333
lucene,50,PitchForce::a::6,content,answer_correctness,0.07518586933892815
lucene,50,SearchFlow::a::12,content,faithfulness,1.0
lucene,50,SecurityForce::a::7,content,semantic_similarity,0.6973619835154612
lucene,50,SearchForce::a::7,company,context_recall_llm,0.0
lucene,50,MonitorForce::a::5,pr,answer_correctness,0.38020888142004
lucene,50,SecurityForce::a::7,content,faithfulness,1.0
lucene,50,SentimentForce::a::8,person,semantic_similarity,0.2626635575482227
lucene,50,ProposalForce::a::11,content,answer_correctness,0.078695501088303
lucene,50,SearchForce::a::7,company,faithfulness,1.0
lucene,50,SearchForce::a::7,company,answer_correctness,0.028572891832836938
lucene,50,SummarizeForce::a::11,person,semantic_similarity,0.2255413791762181
lucene,50,SecurityForce::a::7,content,context_recall_llm,0.3333333333333333
lucene,50,SearchFlow::a::12,content,answer_correctness,0.5256154284953398
lucene,50,SentimentForce::a::8,person,context_recall_llm,0.0
lucene,50,SupportForce::a::5,content,semantic_similarity,0.15938062514419124
lucene,50,SentimentForce::a::8,person,faithfulness,0.8571428571428571
lucene,50,ProposalForce::a::11,content,faithfulness,1.0
lucene,50,SummarizeForce::a::11,person,context_recall_llm,0.6
lucene,50,TrendForce::a::9,company,semantic_similarity,0.20113209210162722
lucene,50,SummarizeForce::a::11,person,faithfulness,1.0
lucene,50,SupportForce::a::5,content,context_recall_llm,0.0
lucene,50,SentimentForce::a::8,person,answer_correctness,0.06566588938705567
lucene,50,VizForce::a::16,url,semantic_similarity,0.3619379203087211
lucene,50,SummarizeForce::a::11,person,answer_correctness,0.45638534479405457
lucene,50,TrendForce::a::9,company,context_recall_llm,0.0
lucene,50,SecurityForce::a::7,content,answer_correctness,0.6516132231515925
lucene,50,WorkFlowGenie::a::11,pr,semantic_similarity,0.4589920078414015
lucene,50,VizForce::a::16,url,context_recall_llm,0.0
lucene,50,SupportForce::a::5,content,faithfulness,1.0
lucene,50,TrendForce::a::9,company,answer_correctness,0.050283023025406805
lucene,50,ActionGenie::a::5,content,semantic_similarity,0.4830970994710392
lucene,50,WorkFlowGenie::a::11,pr,context_recall_llm,0.0
lucene,50,TrendForce::a::9,company,faithfulness,0.7272727272727273
lucene,50,SupportForce::a::5,content,answer_correctness,0.03984515628604781
lucene,50,AnomalyForce::a::17,person,semantic_similarity,0.34827404337918144
lucene,50,WorkFlowGenie::a::11,pr,faithfulness,0.9375
lucene,50,VizForce::a::16,url,answer_correctness,0.09048448007718027
lucene,50,ActionGenie::a::5,content,context_recall_llm,0.4
lucene,50,AutoTuneForce::a::12,content,semantic_similarity,0.3501248116811652
lucene,50,AnomalyForce::a::17,person,context_recall_llm,0.0
lucene,50,WorkFlowGenie::a::11,pr,answer_correctness,0.18974800196035038
lucene,50,CoachForce::a::11,pr,semantic_similarity,0.3699044537806917
lucene,50,CollaborateForce::a::19,pr,semantic_similarity,0.4622869039434622
lucene,50,CollaborationForce::a::12,content,semantic_similarity,0.32806034919635063
lucene,50,ConnectForce::a::7,pr,semantic_similarity,0.24728579289050187
lucene,50,ContentForce::a::11,content,semantic_similarity,0.2172269238448995
lucene,50,ContextForce::a::22,person,semantic_similarity,0.3156499164615345
lucene,50,EdgeForce::a::12,content,semantic_similarity,0.5827677020028016
lucene,50,ActionGenie::a::5,content,faithfulness,0.8571428571428571
lucene,50,VizForce::a::16,url,faithfulness,0.875
lucene,50,ExplainabilityForce::a::7,pr,semantic_similarity,0.3719409964223437
lucene,50,FeedbackForce::a::6,content,semantic_similarity,0.43213963125162896
lucene,50,FlowForce::a::12,content,semantic_similarity,0.3078495702518502
lucene,50,ForecastForce::a::24,company,semantic_similarity,0.26633360292043107
lucene,50,InsightForce::a::6,content,semantic_similarity,0.6263345391236533
lucene,50,KnowledgeForce::a::14,content,semantic_similarity,0.5708849871915918
lucene,50,LeadForce::a::13,pr,semantic_similarity,0.40427641402846654
lucene,50,MonitorForce::a::16,company,semantic_similarity,0.1770586966455991
lucene,50,PersonalizeForce::a::24,company,semantic_similarity,0.12416752387955443
lucene,50,PitchForce::a::25,person,semantic_similarity,0.269308439818853
lucene,50,ProposalForce::a::17,content,semantic_similarity,0.6508258359981431
